"LOCN",332,"KOREAN","","0",""
"LOCN",333,"SCBS","","0",""
"LOCN",334,"UARCHX","","0",""
"LOCN",335,"RBCX","","0",""
"LOCN",336,"MSSX","","0",""
"LOCN",337,"MEDIAX","","0",""
"LOCN",338,"CHKD-OUT-D","","0",""
"LOCN",339,"FOLIO-CHN","","0",""
"LOCN",340,"FOLIO-JPN","","0",""
"LOCN",341,"FOLIO-KOR","","0",""
"LOCN",342,"LOCK-CHN","","0",""
"LOCN",343,"LOCK-JPN","","0",""
"LOCN",344,"LOCK-KOR","","0",""
"LOCN",345,"PAGE-MP","","0",""
"LOCN",346,"EQUIPMENT","","0",""
"LOCN",347,"EAL-TEMP-S","","1",""
"LOCN",348,"REF-CHN","","0",""
"LOCN",349,"LOST-PAID","","1",""
"LOCN",350,"REF-JPN","","0",""
"LOCN",351,"REF-KOR","","0",""
"LOCN",352,"FELTON-30","","0",""
"LOCN",353,"PAGE-LP","","0",""
"LOCN",354,"SAL-PAGE","","0",""
"LOCN",355,"MUS-TXTBK","","0",""
"LOCN",356,"GUNST-30","","0",""
"LOCN",357,"MSS-10","","0",""
"LOCN",358,"MSS-20","","0",""
"LOCN",359,"STK-NOCIRC","","0",""
"LOCN",360,"E-REQST-S","","1",""
"LOCN",361,"E-ORDER-S","","1",""
"LOCN",362,"E-RECVD","","0",""
"LOCN",363,"E-INPROC-S","","1",""
"LOCN",364,"ARTLCKS-R","","0",""
"LOCN",365,"ARTLCKM-R","","0",""
"LOCN",366,"ARTLCKL-R","","0",""
"LOCN",367,"CURRSTOR","","0",""
"LOCN",368,"EAS-RESV","","0",""
"LOCN",369,"HAS-FOLIO","","0",""
"LOCN",370,"LOCKSS","","1",""
"LOCN",371,"INTCOLLCAT","","0",""
"LOCN",372,"BASECALNUM","","1",""
"LOCN",373,"STACKS-30","","0",""
"LOCN",374,"AVAIL_SOON","","0",""
"LOCN",375,"INSHIPPING","","1",""
"LOCN",376,"ENGDISPLAY","","0",""
"LOCN",377,"E-RESV","","0",""
"LOCN",378,"RUMSEY","","0",""
"LOCN",379,"ART-LOAN","","0",""
"LOCN",380,"BIO-LOAN","","0",""
"LOCN",381,"CHE-LOAN","","0",""
"LOCN",382,"EAR-LOAN","","0",""
"LOCN",383,"EAS-LOAN","","0",""
"LOCN",384,"EDU-LOAN","","0",""
"LOCN",385,"ENG-LOAN","","0",""
"LOCN",386,"GRE-LOAN","","0",""
"LOCN",387,"HOO-LOAN","","0",""
"LOCN",388,"HOP-LOAN","","0",""
"LOCN",389,"LAW-LOAN","","0",""
"LOCN",390,"HVA-LOAN","","0",""
"LOCN",391,"MAT-LOAN","","0",""
"LOCN",392,"MEY-LOAN","","0",""
"LOCN",393,"MUS-LOAN","","0",""
"LOCN",394,"PHY-LOAN","","0",""
"LOCN",395,"SAL-LOAN","","0",""
"LOCN",396,"SL3-LOAN","","0",""
"LOCN",397,"SLN-LOAN","","0",""
"LOCN",398,"SPE-LOAN","","0",""
"LOCN",399,"SUL-LOAN","","0",""
"LOCN",400,"TAN-LOAN","","0",""
"LOCN",401,"EALSAL-JPN","","0",""
"LOCN",402,"EALSAL-KOR","","0",""
"LOCN",403,"SSRC-FILM","","0",""
"LOCN",404,"TERM-COLL","","0",""
"LOCN",405,"LAC","","0",""
"LOCN",406,"MEDIA-FOLI","","0",""
"LOCN",407,"ARTLCKO","","0",""
"LOCN",408,"SALDCPROJ2","","1",""
"LOCN",409,"SALDCPROJ1","","1",""
"LOCN",410,"ARTLCKO-R","","0",""
"LOCN",411,"PHYSTEMP","","0",""
"LOCN",412,"ART-AT-ENG","","0",""
"LOCN",413,"GADGETBAR","","0",""
"LOCN",414,"IC-EXHIBIT","","0",""
"LOCN",415,"HY-PAGE-EA","","0",""
"LOCN",416,"ND-PAGE-EA","","0",""
"LOCN",417,"EAL-SETS","","0",""
"LOCN",418,"EAL-STKS-J","","0",""
"LOCN",419,"EAL-STKS-C","","0",""
"LOCN",420,"EAL-STKS-K","","0",""
"LOCN",421,"L-PAGE-EA","","0",""
"LOCN",422,"BUS-LOAN","","0",""
"LOCN",423,"BUS-ARCH","","0",""
"LOCN",424,"BUS-CMC","","0",""
"LOCN",425,"BUS-COMPF","","0",""
"LOCN",426,"BUS-MAKENA","","0",""
"LOCN",427,"PAGE-IRON","","0",""
"LOCN",428,"BUS-STACKS","","0",""
"LOCN",429,"BUSDISPLAY","","0",""
"LOCN",430,"BUS-PER","","0",""
"LOCN",431,"BUS-POP","","0",""
"LOCN",432,"BUS-LOCKED","","0",""
"LOCN",433,"RUMSEYREF","","0",""
"LOCN",434,"BUS-RESV","","0",""
"LOCN",435,"PAGE-BU","","0",""
"LOCN",436,"MATH-TECH","","0",""
"LOCN",437,"MATH-ARCH","","0",""
"LOCN",438,"BUS-TEMP","","0",""
"LOCN",439,"TECH-DESK","","0",""
"LOCN",440,"LAW-CIRC","","0",""
"LOCN",441,"LAW-CAREER","","0",""
"LOCN",442,"SETS","","0",""
"LOCN",443,"RAUB-NUM","","0",""
"LOCN",444,"POPUPLIB","","1",""
"LOCN",445,"MED-LOAN","","0",""
"LOCN",446,"MM-CDCAB","","0",""
"LOCN",447,"MM-ARTCAB","","0",""
"LOCN",448,"MM-BUSCAB","","0",""
"LOCN",449,"MM-DIZOCAB","","0",""
"LOCN",450,"MM-MATHCAB","","0",""
"LOCN",451,"MM-CMPACT2","","0",""
"LOCN",452,"POCKET","","0",""
"LOCN",453,"MP-CASE-LG","","0",""
"LOCN",454,"MP-CASE-MD","","0",""
"LOCN",455,"MP-CASE-SM","","0",""
"LOCN",456,"W7-M-CASES","","0",""
"LOCN",457,"W7-ROLLED","","0",""
"LOCN",458,"W7-STKS","","0",""
"LOCN",459,"W7-STORAGE","","0",""
"LOCN",460,"W7-OBJECTS","","0",""
"LOCN",461,"W7-ATLASES","","0",""
"LOCN",462,"W7-REF","","0",""
"LOCN",463,"W7-STAFF","","0",""
"LOCN",464,"W7-STFSHD","","1",""
"LOCN",465,"W7-FRAME","","0",""
"LOCN",466,"W7-POCKET","","0",""
"LOCN",467,"MM-STACKS","","0",""
"LOCN",468,"MM-OVERSIZ","","0",""
"ITYP",1,"UNKNOWN","","",""
"ITYP",2,"NH-PERMRS4","","",""
"ITYP",3,"ARCHIVEREF","","",""
"ITYP",4,"ARCHIVE","","",""
"ITYP",5,"NH-EQUIP1D","","",""
"ITYP",6,"CLUSTER","","",""
"ITYP",7,"NH-RSVIDEO","","",""
"ITYP",8,"GUIDE","","",""
"ITYP",9,"EQUIP025","","",""
"ITYP",10,"INDEX","","",""
"ITYP",11,"EQUIP050","","",""
"ITYP",12,"NH-LANG","","",""
"ITYP",13,"NH-EQUIP3D","","",""
"ITYP",14,"LCKSTK","","",""
"ITYP",15,"CARREL","","",""
"ITYP",16,"LCKSTK-PER","","",""
"ITYP",17,"MANUSCRIPT","","",""
"ITYP",18,"NH-MAP","","",""
